ris rrc11 update 1446789125 valid A 198.32.160.170 62567 {'next-hop': '198.32.160.223', 'prefix': '1.4.128.0/17', 'as-path': '62567 9498'}
ris rrc03 update 1446789125 valid A 80.249.208.34 1103 {'next-hop': '80.249.211.191', 'prefix': '1.9.177.0/24', 'as-path': '1103 9498'}
ris rrc13 update 1446789125 valid A 193.232.245.109 24482 {'next-hop': '193.232.245.109', 'prefix': '1.4.192.0/18', 'as-path': '24482 9498'}
ris rrc13 update 1446789125 valid A 193.232.245.109 24482 {'next-hop': '193.232.245.109', 'prefix': '1.4.192.0/19', 'as-path': '24482 9498'}
ris rrc13 update 1446789125 valid A 193.232.245.109 24482 {'next-hop': '193.232.245.109', 'prefix': '1.4.128.0/17', 'as-path': '24482 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.170 62567 {'next-hop': '198.32.160.223', 'prefix': '1.9.0.0/16', 'as-path': '62567 9498'}
ris rrc10 update 1446789125 valid A 217.29.66.158 24482 {'next-hop': '217.29.66.158', 'prefix': '1.9.0.0/16', 'as-path': '24482 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.170 62567 {'next-hop': '198.32.160.223', 'prefix': '1.9.177.0/24', 'as-path': '62567 9498'}
ris rrc12 update 1446789125 valid A 80.81.194.140 25220 {'next-hop': '80.81.194.140', 'prefix': '1.9.177.0/24', 'as-path': '25220 9498'}
ris rrc10 update 1446789125 valid A 217.29.66.158 24482 {'next-hop': '217.29.66.158', 'prefix': '1.9.177.0/24', 'as-path': '24482 9498'}
ris rrc12 update 1446789125 valid A 80.81.192.74 13237 {'next-hop': '80.81.192.74', 'prefix': '1.9.177.0/24', 'as-path': '13237 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.242 24482 {'next-hop': '198.32.160.242', 'prefix': '1.9.177.0/24', 'as-path': '24482 9498'}
routeviews route-views3 update 1446789125 valid A 206.248.155.130 5645 {'next-hop': '206.248.155.130', 'prefix': '1.9.177.0/24', 'as-path': '5645 6939 9498'}
routeviews route-views.eqix update 1446789125 valid A 206.126.236.37 6939 {'next-hop': '206.126.236.37', 'prefix': '1.9.0.0/16', 'as-path': '6939 9498'}
routeviews route-views.eqix update 1446789125 valid A 206.126.236.37 6939 {'next-hop': '206.126.236.37', 'prefix': '1.9.177.0/24', 'as-path': '6939 9498'}
routeviews route-views.eqix update 1446789125 valid A 206.126.236.24 11666 {'next-hop': '206.126.236.24', 'prefix': '1.4.128.0/17', 'as-path': '11666 9498'}
ris rrc13 update 1446789125 valid A 193.232.244.187 9002 {'next-hop': '193.232.244.187', 'prefix': '1.4.192.0/18', 'as-path': '9002 9498'}
ris rrc13 update 1446789125 valid A 193.232.244.187 9002 {'next-hop': '193.232.244.187', 'prefix': '1.4.128.0/17', 'as-path': '9002 9498'}
ris rrc13 update 1446789125 valid A 193.232.244.187 9002 {'next-hop': '193.232.244.187', 'prefix': '1.4.192.0/19', 'as-path': '9002 9498'}
ris rrc03 update 1446789125 valid A 80.249.208.189 20562 {'next-hop': '80.249.211.191', 'prefix': '1.4.192.0/18', 'as-path': '20562 9498'}
ris rrc03 update 1446789125 valid A 80.249.208.189 20562 {'next-hop': '80.249.211.191', 'prefix': '1.4.192.0/19', 'as-path': '20562 9498'}
ris rrc03 update 1446789125 valid A 80.249.208.189 20562 {'next-hop': '80.249.211.191', 'prefix': '1.4.128.0/17', 'as-path': '20562 9498'}
ris rrc12 update 1446789125 valid A 80.81.194.59 29140 {'next-hop': '80.81.194.59', 'prefix': '1.9.0.0/16', 'as-path': '29140 9498'}
ris rrc12 update 1446789125 valid A 80.81.194.59 29140 {'next-hop': '80.81.194.59', 'prefix': '1.9.177.0/24', 'as-path': '29140 9498'}
routeviews route-views.eqix update 1446789125 valid A 206.126.236.24 11666 {'next-hop': '206.126.236.24', 'prefix': '1.4.192.0/18', 'as-path': '11666 9498'}
routeviews route-views.eqix update 1446789125 valid A 206.126.236.24 11666 {'next-hop': '206.126.236.24', 'prefix': '1.4.192.0/19', 'as-path': '11666 9498'}
ris rrc13 update 1446789125 valid A 193.232.244.187 9002 {'next-hop': '193.232.244.187', 'prefix': '1.9.0.0/16', 'as-path': '9002 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.17 20562 {'next-hop': '193.239.116.17', 'prefix': '1.4.192.0/18', 'as-path': '20562 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.17 20562 {'next-hop': '193.239.116.17', 'prefix': '1.4.192.0/19', 'as-path': '20562 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.17 20562 {'next-hop': '193.239.116.17', 'prefix': '1.4.128.0/17', 'as-path': '20562 9498'}
routeviews route-views.eqix update 1446789125 valid A 206.126.236.24 11666 {'next-hop': '206.126.236.24', 'prefix': '1.9.0.0/16', 'as-path': '11666 9498'}
ris rrc13 update 1446789125 valid A 193.232.244.187 9002 {'next-hop': '193.232.244.187', 'prefix': '1.9.177.0/24', 'as-path': '9002 9498'}
routeviews route-views.eqix update 1446789125 valid A 206.126.236.24 11666 {'next-hop': '206.126.236.24', 'prefix': '1.9.177.0/24', 'as-path': '11666 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.182 9002 {'next-hop': '198.32.160.182', 'prefix': '1.4.192.0/18', 'as-path': '9002 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.182 9002 {'next-hop': '198.32.160.182', 'prefix': '1.4.128.0/17', 'as-path': '9002 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.182 9002 {'next-hop': '198.32.160.182', 'prefix': '1.4.192.0/19', 'as-path': '9002 9498'}
ris rrc03 update 1446789125 valid A 80.249.208.189 20562 {'next-hop': '80.249.208.189', 'prefix': '1.4.192.0/18', 'as-path': '20562 9498'}
ris rrc03 update 1446789125 valid A 80.249.208.189 20562 {'next-hop': '80.249.208.189', 'prefix': '1.4.192.0/19', 'as-path': '20562 9498'}
ris rrc03 update 1446789125 valid A 80.249.208.189 20562 {'next-hop': '80.249.208.189', 'prefix': '1.4.128.0/17', 'as-path': '20562 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.17 20562 {'next-hop': '193.239.117.107', 'prefix': '1.4.192.0/18', 'as-path': '20562 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.17 20562 {'next-hop': '193.239.117.107', 'prefix': '1.4.192.0/19', 'as-path': '20562 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.17 20562 {'next-hop': '193.239.117.107', 'prefix': '1.4.128.0/17', 'as-path': '20562 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.182 9002 {'next-hop': '198.32.160.182', 'prefix': '1.9.0.0/16', 'as-path': '9002 9498'}
ris rrc03 update 1446789125 valid A 80.249.208.189 20562 {'next-hop': '80.249.211.191', 'prefix': '1.9.0.0/16', 'as-path': '20562 9498'}
ris rrc13 update 1446789125 valid A 193.232.245.109 24482 {'next-hop': '193.232.245.109', 'prefix': '1.4.192.0/18', 'as-path': '24482 9498'}
ris rrc13 update 1446789125 valid A 193.232.245.109 24482 {'next-hop': '193.232.245.109', 'prefix': '1.4.192.0/19', 'as-path': '24482 9498'}
ris rrc13 update 1446789125 valid A 193.232.245.109 24482 {'next-hop': '193.232.245.109', 'prefix': '1.4.128.0/17', 'as-path': '24482 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.17 20562 {'next-hop': '193.239.116.17', 'prefix': '1.9.0.0/16', 'as-path': '20562 9498'}
ris rrc13 update 1446789125 valid A 193.232.245.109 24482 {'next-hop': '193.232.245.109', 'prefix': '1.9.0.0/16', 'as-path': '24482 9498'}
ris rrc03 update 1446789125 valid A 80.249.208.189 20562 {'next-hop': '80.249.211.191', 'prefix': '1.9.177.0/24', 'as-path': '20562 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.182 9002 {'next-hop': '198.32.160.182', 'prefix': '1.9.177.0/24', 'as-path': '9002 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.17 20562 {'next-hop': '193.239.116.17', 'prefix': '1.9.177.0/24', 'as-path': '20562 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.103 13030 {'next-hop': '198.32.160.103', 'prefix': '1.4.128.0/17', 'as-path': '13030 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.103 13030 {'next-hop': '198.32.160.103', 'prefix': '1.4.192.0/19', 'as-path': '13030 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.103 13030 {'next-hop': '198.32.160.103', 'prefix': '1.4.192.0/18', 'as-path': '13030 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.103 13030 {'next-hop': '198.32.160.103', 'prefix': '1.9.0.0/16', 'as-path': '13030 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.103 13030 {'next-hop': '198.32.160.103', 'prefix': '1.9.177.0/24', 'as-path': '13030 9498'}
ris rrc13 update 1446789125 valid A 193.232.244.130 20632 {'next-hop': '193.232.244.130', 'prefix': '1.4.192.0/19', 'as-path': '20632 31133 9498'}
ris rrc13 update 1446789125 valid A 193.232.244.130 20632 {'next-hop': '193.232.244.130', 'prefix': '1.4.128.0/17', 'as-path': '20632 31133 9498'}
ris rrc13 update 1446789125 valid A 193.232.244.130 20632 {'next-hop': '193.232.244.130', 'prefix': '1.4.192.0/18', 'as-path': '20632 31133 9498'}
routeviews route-views4 update 1446789125 valid A 38.122.147.130 38880 {'next-hop': '38.122.147.130', 'prefix': '1.9.177.0/24', 'as-path': '38880 9498'}
ris rrc13 update 1446789125 valid A 193.232.244.130 20632 {'next-hop': '193.232.244.130', 'prefix': '1.9.0.0/16', 'as-path': '20632 31133 9498'}
ris rrc03 update 1446789125 valid A 80.249.211.161 8283 {'next-hop': '80.249.211.161', 'prefix': '1.4.192.0/18', 'as-path': '8283 9498'}
ris rrc03 update 1446789125 valid A 80.249.211.161 8283 {'next-hop': '80.249.211.161', 'prefix': '1.4.128.0/17', 'as-path': '8283 9498'}
ris rrc03 update 1446789125 valid A 80.249.211.161 8283 {'next-hop': '80.249.211.161', 'prefix': '1.4.192.0/19', 'as-path': '8283 9498'}
ris rrc13 update 1446789125 valid A 193.232.244.130 20632 {'next-hop': '193.232.244.130', 'prefix': '1.9.177.0/24', 'as-path': '20632 31133 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.39 9304 {'next-hop': '198.32.160.39', 'prefix': '1.4.192.0/18', 'as-path': '9304 9498'}
routeviews route-views4 update 1446789125 valid A 125.254.49.250 24516 {'next-hop': '125.254.49.250', 'prefix': '1.4.128.0/17', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 125.254.49.250 24516 {'next-hop': '125.254.49.250', 'prefix': '1.4.192.0/19', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 125.254.49.250 24516 {'next-hop': '125.254.49.250', 'prefix': '1.4.192.0/18', 'as-path': '24516 9498'}
ris rrc05 update 1446789125 valid A 193.203.0.1 1853 {'next-hop': '193.203.0.1', 'prefix': '1.4.192.0/19', 'as-path': '1853 1764 9498'}
ris rrc05 update 1446789125 valid A 193.203.0.1 1853 {'next-hop': '193.203.0.1', 'prefix': '1.4.192.0/18', 'as-path': '1853 1764 9498'}
ris rrc05 update 1446789125 valid A 193.203.0.1 1853 {'next-hop': '193.203.0.1', 'prefix': '1.4.128.0/17', 'as-path': '1853 1764 9498'}
ris rrc13 update 1446789125 valid A 193.232.245.109 24482 {'next-hop': '193.232.245.109', 'prefix': '1.9.177.0/24', 'as-path': '24482 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.242 24482 {'next-hop': '198.32.160.242', 'prefix': '1.9.0.0/16', 'as-path': '24482 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.242 24482 {'next-hop': '198.32.160.242', 'prefix': '1.9.177.0/24', 'as-path': '24482 9498'}
ris rrc03 update 1446789125 valid A 80.249.211.161 8283 {'next-hop': '80.249.211.161', 'prefix': '1.9.177.0/24', 'as-path': '8283 8455 9498'}
routeviews route-views4 update 1446789125 valid A 125.254.48.250 24516 {'next-hop': '125.254.48.250', 'prefix': '1.4.128.0/17', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 125.254.48.250 24516 {'next-hop': '125.254.48.250', 'prefix': '1.4.192.0/19', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 125.254.48.250 24516 {'next-hop': '125.254.48.250', 'prefix': '1.4.192.0/18', 'as-path': '24516 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.39 9304 {'next-hop': '198.32.160.39', 'prefix': '1.4.192.0/19', 'as-path': '9304 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.39 9304 {'next-hop': '198.32.160.39', 'prefix': '1.4.128.0/17', 'as-path': '9304 9498'}
routeviews route-views3 update 1446789125 valid A 195.215.109.254 3292 {'next-hop': '195.215.109.254', 'prefix': '1.4.192.0/19', 'as-path': '3292 9498'}
routeviews route-views3 update 1446789125 valid A 195.215.109.254 3292 {'next-hop': '195.215.109.254', 'prefix': '1.4.128.0/17', 'as-path': '3292 9498'}
routeviews route-views3 update 1446789125 valid A 195.215.109.254 3292 {'next-hop': '195.215.109.254', 'prefix': '1.4.192.0/18', 'as-path': '3292 9498'}
routeviews route-views4 update 1446789125 valid A 103.245.217.254 24516 {'next-hop': '103.245.217.254', 'prefix': '1.4.128.0/17', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 103.245.217.254 24516 {'next-hop': '103.245.217.254', 'prefix': '1.4.192.0/19', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 103.245.217.254 24516 {'next-hop': '103.245.217.254', 'prefix': '1.4.192.0/18', 'as-path': '24516 9498'}
routeviews route-views3 update 1446789125 valid A 195.215.109.254 3292 {'next-hop': '195.215.109.254', 'prefix': '1.9.0.0/16', 'as-path': '3292 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.39 9304 {'next-hop': '198.32.160.39', 'prefix': '1.9.177.0/24', 'as-path': '9304 9498'}
routeviews route-views3 update 1446789125 valid A 195.215.109.254 3292 {'next-hop': '195.215.109.254', 'prefix': '1.9.177.0/24', 'as-path': '3292 9498'}
ris rrc03 update 1446789125 valid A 80.249.211.161 8283 {'next-hop': '80.249.211.161', 'prefix': '1.9.0.0/16', 'as-path': '8283 5580 9498'}
ris rrc03 update 1446789125 valid A 80.249.211.161 8283 {'next-hop': '80.249.211.161', 'prefix': '1.9.177.0/24', 'as-path': '8283 5580 9498'}
ris rrc13 update 1446789125 valid A 193.232.245.109 24482 {'next-hop': '193.232.245.109', 'prefix': '1.9.0.0/16', 'as-path': '24482 9498'}
routeviews route-views4 update 1446789125 valid A 103.245.218.250 24516 {'next-hop': '103.245.218.250', 'prefix': '1.4.128.0/17', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 103.245.218.250 24516 {'next-hop': '103.245.218.250', 'prefix': '1.4.192.0/19', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 103.245.218.250 24516 {'next-hop': '103.245.218.250', 'prefix': '1.4.192.0/18', 'as-path': '24516 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.242 24482 {'next-hop': '198.32.160.242', 'prefix': '1.9.0.0/16', 'as-path': '24482 9498'}
ris rrc13 update 1446789125 valid A 193.232.245.109 24482 {'next-hop': '193.232.245.109', 'prefix': '1.9.177.0/24', 'as-path': '24482 9498'}
routeviews route-views4 update 1446789125 valid A 103.227.200.254 24516 {'next-hop': '103.227.200.254', 'prefix': '1.4.128.0/17', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 103.227.200.254 24516 {'next-hop': '103.227.200.254', 'prefix': '1.4.192.0/19', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 103.227.200.254 24516 {'next-hop': '103.227.200.254', 'prefix': '1.4.192.0/18', 'as-path': '24516 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.17 20562 {'next-hop': '193.239.117.107', 'prefix': '1.9.0.0/16', 'as-path': '20562 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.17 20562 {'next-hop': '193.239.117.107', 'prefix': '1.9.177.0/24', 'as-path': '20562 9498'}
ris rrc03 update 1446789125 valid A 80.249.211.161 8283 {'next-hop': '80.249.211.161', 'prefix': '1.9.0.0/16', 'as-path': '8283 9498'}
routeviews route-views4 update 1446789125 valid A 120.136.0.156 45177 {'next-hop': '120.136.0.156', 'prefix': '1.4.128.0/17', 'as-path': '45177 9498'}
routeviews route-views4 update 1446789125 valid A 120.136.0.156 45177 {'next-hop': '120.136.0.156', 'prefix': '1.4.192.0/19', 'as-path': '45177 9498'}
routeviews route-views4 update 1446789125 valid A 120.136.0.156 45177 {'next-hop': '120.136.0.156', 'prefix': '1.4.192.0/18', 'as-path': '45177 9498'}
routeviews route-views4 update 1446789125 valid A 120.136.0.156 45177 {'next-hop': '120.136.0.156', 'prefix': '1.9.0.0/16', 'as-path': '45177 9498'}
routeviews route-views4 update 1446789125 valid A 120.136.0.156 45177 {'next-hop': '120.136.0.156', 'prefix': '1.9.177.0/24', 'as-path': '45177 9498'}
ris rrc11 update 1446789125 valid A 198.32.160.242 24482 {'next-hop': '198.32.160.242', 'prefix': '1.9.177.0/24', 'as-path': '24482 9498'}
routeviews route-views4 update 1446789125 valid A 198.98.84.131 19754 {'next-hop': '198.98.84.131', 'prefix': '1.9.0.0/16', 'as-path': '19754 6939 9498'}
routeviews route-views4 update 1446789125 valid A 198.98.84.131 19754 {'next-hop': '198.98.84.131', 'prefix': '1.9.177.0/24', 'as-path': '19754 6939 9498'}
routeviews route-views4 update 1446789125 valid A 125.254.49.250 24516 {'next-hop': '125.254.49.250', 'prefix': '1.9.0.0/16', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 125.254.49.250 24516 {'next-hop': '125.254.49.250', 'prefix': '1.9.177.0/24', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 103.247.3.41 58511 {'next-hop': '103.247.3.41', 'prefix': '1.4.128.0/17', 'as-path': '58511 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.236.175 13030 {'next-hop': '195.66.236.175', 'prefix': '1.4.128.0/17', 'as-path': '13030 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.236.175 13030 {'next-hop': '195.66.236.175', 'prefix': '1.9.0.0/16', 'as-path': '13030 9498'}
routeviews route-views4 update 1446789125 valid A 103.247.3.30 58511 {'next-hop': '103.247.3.30', 'prefix': '1.4.128.0/17', 'as-path': '58511 9498'}
routeviews route-views4 update 1446789125 valid A 103.247.3.30 58511 {'next-hop': '103.247.3.30', 'prefix': '1.4.192.0/19', 'as-path': '58511 9498'}
routeviews route-views4 update 1446789125 valid A 103.247.3.30 58511 {'next-hop': '103.247.3.30', 'prefix': '1.4.192.0/18', 'as-path': '58511 9498'}
routeviews route-views4 update 1446789125 valid A 103.247.3.30 58511 {'next-hop': '103.247.3.30', 'prefix': '1.9.0.0/16', 'as-path': '58511 9498'}
routeviews route-views4 update 1446789125 valid A 103.247.3.30 58511 {'next-hop': '103.247.3.30', 'prefix': '1.9.177.0/24', 'as-path': '58511 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.236.175 13030 {'next-hop': '195.66.236.175', 'prefix': '1.9.177.0/24', 'as-path': '13030 9498'}
routeviews route-views4 update 1446789125 valid A 103.245.217.254 24516 {'next-hop': '103.245.217.254', 'prefix': '1.9.0.0/16', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 103.245.217.254 24516 {'next-hop': '103.245.217.254', 'prefix': '1.9.177.0/24', 'as-path': '24516 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.226.74 41695 {'next-hop': '195.66.225.109', 'prefix': '1.4.128.0/17', 'as-path': '41695 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.226.74 41695 {'next-hop': '195.66.225.109', 'prefix': '1.4.192.0/19', 'as-path': '41695 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.226.74 41695 {'next-hop': '195.66.225.109', 'prefix': '1.4.192.0/18', 'as-path': '41695 9498'}
routeviews route-views4 update 1446789125 valid A 103.245.218.250 24516 {'next-hop': '103.245.218.250', 'prefix': '1.9.0.0/16', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 103.245.218.250 24516 {'next-hop': '103.245.218.250', 'prefix': '1.9.177.0/24', 'as-path': '24516 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.175 13030 {'next-hop': '195.66.224.175', 'prefix': '1.4.128.0/17', 'as-path': '13030 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.175 13030 {'next-hop': '195.66.224.175', 'prefix': '1.4.192.0/19', 'as-path': '13030 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.175 13030 {'next-hop': '195.66.224.175', 'prefix': '1.4.192.0/18', 'as-path': '13030 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.175 13030 {'next-hop': '195.66.224.175', 'prefix': '1.9.0.0/16', 'as-path': '13030 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.175 13030 {'next-hop': '195.66.224.175', 'prefix': '1.9.177.0/24', 'as-path': '13030 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.21 6939 {'next-hop': '195.66.224.21', 'prefix': '1.9.177.0/24', 'as-path': '6939 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.233 19151 {'next-hop': '195.66.224.233', 'prefix': '1.9.177.0/24', 'as-path': '19151 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.233 19151 {'next-hop': '195.66.224.233', 'prefix': '1.9.0.0/16', 'as-path': '19151 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.233 19151 {'next-hop': '195.66.224.233', 'prefix': '1.4.192.0/18', 'as-path': '19151 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.233 19151 {'next-hop': '195.66.224.233', 'prefix': '1.4.192.0/19', 'as-path': '19151 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.233 19151 {'next-hop': '195.66.224.233', 'prefix': '1.4.128.0/17', 'as-path': '19151 9498'}
routeviews route-views4 update 1446789125 valid A 103.227.200.254 24516 {'next-hop': '103.227.200.254', 'prefix': '1.9.0.0/16', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 103.227.200.254 24516 {'next-hop': '103.227.200.254', 'prefix': '1.9.177.0/24', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 125.254.48.250 24516 {'next-hop': '125.254.48.250', 'prefix': '1.9.0.0/16', 'as-path': '24516 9498'}
routeviews route-views4 update 1446789125 valid A 125.254.48.250 24516 {'next-hop': '125.254.48.250', 'prefix': '1.9.177.0/24', 'as-path': '24516 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.225.196 41811 {'next-hop': '195.66.225.109', 'prefix': '1.4.192.0/18', 'as-path': '41811 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.225.196 41811 {'next-hop': '195.66.225.109', 'prefix': '1.4.192.0/19', 'as-path': '41811 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.225.196 41811 {'next-hop': '195.66.225.109', 'prefix': '1.4.128.0/17', 'as-path': '41811 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.236.175 13030 {'next-hop': '195.66.236.175', 'prefix': '1.4.128.0/17', 'as-path': '13030 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.236.175 13030 {'next-hop': '195.66.236.175', 'prefix': '1.4.192.0/19', 'as-path': '13030 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.236.175 13030 {'next-hop': '195.66.236.175', 'prefix': '1.4.192.0/18', 'as-path': '13030 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.236.175 13030 {'next-hop': '195.66.236.175', 'prefix': '1.9.0.0/16', 'as-path': '13030 9498'}
routeviews route-views2 update 1446789125 valid A 103.247.3.45 58511 {'next-hop': '103.247.3.45', 'prefix': '1.4.128.0/17', 'as-path': '58511 9498'}
routeviews route-views2 update 1446789125 valid A 103.247.3.45 58511 {'next-hop': '103.247.3.45', 'prefix': '1.4.192.0/19', 'as-path': '58511 9498'}
routeviews route-views2 update 1446789125 valid A 103.247.3.45 58511 {'next-hop': '103.247.3.45', 'prefix': '1.4.192.0/18', 'as-path': '58511 9498'}
routeviews route-views2 update 1446789125 valid A 103.247.3.45 58511 {'next-hop': '103.247.3.45', 'prefix': '1.9.0.0/16', 'as-path': '58511 9498'}
routeviews route-views2 update 1446789125 valid A 103.247.3.45 58511 {'next-hop': '103.247.3.45', 'prefix': '1.9.177.0/24', 'as-path': '58511 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.233 19151 {'next-hop': '195.66.224.233', 'prefix': '1.9.177.0/24', 'as-path': '19151 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.233 19151 {'next-hop': '195.66.224.233', 'prefix': '1.9.0.0/16', 'as-path': '19151 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.233 19151 {'next-hop': '195.66.224.233', 'prefix': '1.4.192.0/18', 'as-path': '19151 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.233 19151 {'next-hop': '195.66.224.233', 'prefix': '1.4.192.0/19', 'as-path': '19151 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.224.233 19151 {'next-hop': '195.66.224.233', 'prefix': '1.4.128.0/17', 'as-path': '19151 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.236.175 13030 {'next-hop': '195.66.236.175', 'prefix': '1.9.177.0/24', 'as-path': '13030 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.225.76 251 {'next-hop': '195.66.225.76', 'prefix': '1.4.128.0/17', 'as-path': '251 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.200 31019 {'next-hop': '193.239.117.107', 'prefix': '1.4.128.0/17', 'as-path': '31019 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.200 31019 {'next-hop': '193.239.117.107', 'prefix': '1.4.192.0/19', 'as-path': '31019 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.200 31019 {'next-hop': '193.239.117.107', 'prefix': '1.4.192.0/18', 'as-path': '31019 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.225.76 251 {'next-hop': '195.66.225.76', 'prefix': '1.9.0.0/16', 'as-path': '251 9498'}
routeviews route-views.linx update 1446789125 valid A 195.66.225.76 251 {'next-hop': '195.66.225.76', 'prefix': '1.9.177.0/24', 'as-path': '251 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.200 31019 {'next-hop': '193.239.117.107', 'prefix': '1.9.0.0/16', 'as-path': '31019 9498'}
ris rrc03 update 1446789125 valid A 193.239.116.200 31019 {'next-hop': '193.239.117.107', 'prefix': '1.9.177.0/24', 'as-path': '31019 9498'}
ris rrc03 update 1446789125 valid A 80.249.211.161 8283 {'next-hop': '80.249.211.161', 'prefix': '1.9.177.0/24', 'as-path': '8283 9498'}
ris rrc03 update 1446789125 valid A 80.249.208.189 20562 {'next-hop': '80.249.208.189', 'prefix': '1.9.0.0/16', 'as-path': '20562 9498'}
routeviews route-views2 update 1446789125 valid A 192.241.164.4 62567 {'next-hop': '192.241.164.4', 'prefix': '1.4.192.0/18', 'as-path': '62567 9498'}
routeviews route-views2 update 1446789125 valid A 192.241.164.4 62567 {'next-hop': '192.241.164.4', 'prefix': '1.4.192.0/19', 'as-path': '62567 9498'}
routeviews route-views2 update 1446789125 valid A 192.241.164.4 62567 {'next-hop': '192.241.164.4', 'prefix': '1.4.128.0/17', 'as-path': '62567 9498'}
ris rrc03 update 1446789125 valid A 80.249.208.189 20562 {'next-hop': '80.249.208.189', 'prefix': '1.9.177.0/24', 'as-path': '20562 9498'}
